id,date,tweet,sentiment
1590301709053886464,2022-11-09,Sendernya pakai indihome,2.0
1590301548193906690,2022-11-09,ini yg bapuk koneksi indihome apa aplikasi vidio nya dah .. ngelag mulu,0.0
1590301201601826817,2022-11-09,Halo @IndiHome tolong ini internet mati dari kemaren lampu merah los nya kedap kedip mulu tolong ini diperbaiki mau rapat kaga bisa ini gw kudu numpang dulu dikafe ini buat ngetweet nihh,0.0
1590300564768051201,2022-11-09,Penasaran sama kejutan nggak ngadi-ngadi dari IndiHome?Tunggu tanggal mainnya di 11.11. Pantengin terus @IndiHome yaa... 😉  #AktivitasTanpaBatas #InternetnyaIndonesia  https://t.co/JUK053nqgr,2.0
1590300434639384576,2022-11-09,kenapa indihome balesnya selalu pai template???,0.0
1590300115881070593,2022-11-09,indihome ma xl klen bedua bestian pa gmn kok sinyal lw bedua jelek 😭🤚,0.0
1590299929809154052,2022-11-09,Hujan gini enaknya dengar cover drum lancar tanpa putus putus hanya di indihome #IndiHome #InternetnyaIndonesia #AktivitasTanpaBatas #PahlawanDariKita  https://t.co/fsGNDzk7mE,1.0
1590299822250422272,2022-11-09,"@__rizkaputri Hai, kak Rizka. Maaf sebelumnya, terkait kendala atau keluhan Indihome bisa konfirmasi sama rekan Garra di Telkom @IndiHomeCare ya. Makasih :) -Garra",2.0
1590299611394031616,2022-11-09,"@urlveo Hai, Kak Veo. Agar bisa dicek dan tindak lanjuti kondisi jaringannya, yuk infokan nomor internet, atas nama pemilik, alamat pemasangan, jumlah tagihan terakhir (lunas), dan relasi dengan pemilik IndiHome melalui DM ya. -Amik  https://t.co/5pSN6jEjhp",2.0
1590298988674441218,2022-11-09,Indihome tolong wifi saya sering eror nih. Padah saya gk pernah telat bayar loh ya @IndiHome @IndiHomeCare,0.0
1590298603331125248,2022-11-09,@Telkomsel ini kenapa indihome pada ngga bisa ya,0.0
1590298595072565248,2022-11-09,"Ikutan nonton streaming youtube kids bareng anak itu sesuatu yang menyenangkan, didukung selalu sama koneksi indihome koneksi tanpa batas.  https://t.co/EWZfTcOPCm",2.0
1590297849837006850,2022-11-09,#googlepay #indihome #rounnd2  https://t.co/fMV7qpbw9t,2.0
1590297538871320576,2022-11-09,Penasaran sama kejutan nggak ngadi-ngadi dari IndiHome?Tunggu tanggal mainnya di 11.11. Pantengin terus @IndiHome yaa... 😉  #AktivitasTanpaBatas #InternetnyaIndonesia  https://t.co/G3uaEcWIHg,2.0
1590297080618422272,2022-11-09,"Info di malang, kenapa wifi indihome gabisa connect @IndiHome @IndiHomeCare",0.0
1590297052353028096,2022-11-09,"Kemarin tiba-tiba disamperin temen-temen ke rumah, katanya mau ngajak mabar mobile legend. Wah untung aku baru pasang IndiHome, jadi koneksi waktu mabarnya lancar sentosa wkwkwk. #InternetnyaIndonesia  #IndiHome  https://t.co/P5RL4mTW08",1.0
1590296540090109953,2022-11-09,@titiktujuhh mon maap gue indihome lancar aje,1.0
1590296180227190785,2022-11-09,Indihome kenapa lelet banget 😭,0.0
1590295966309318663,2022-11-09,"Katanya nih ya, kata pertama yang kamu lihat itu hal yang paling kamu rasain saat ini, bener ngga sih sob? 😁  Coba kasih tau mimind tulis di kolom komentar yahh! ☺️  #IndiHome #AktivitasTanpaBatas  https://t.co/GOEKfEbMxO",2.0
1590295356310712320,2022-11-09,Nonton Netflix pakai indihome tanpa buffering  #IndiHome #InternetnyaIndonesia #AktivitasTanpaBatas #PahlawanDariKita  https://t.co/1vGfO5ahmN,1.0
1590294593236774918,2022-11-09,jujur sebenernya saya mau nyopot indihome tapi denda 2 juta kalo belum sampai setahun jadi tolongggggg banget segera atasi kerusakan ini pls pa pls ak mau nangis update udah nangis @IndiHome @IndiHomeCare,0.0
1590294589587742722,2022-11-09,"Payah nih @IndiHome @IndiHomeCare udh 2 kali nelpon cs dari pagi,teknisi ga datang2 dijadwalkan jam 4..gini amat pelayanan????",0.0
1590294479717949440,2022-11-09,@sulthonilmiawan @infomalang @IndiHome @IndiHomeCare Tak infokan kalau di tmpat saya wifi indihome sudah bisa digunakan. Coba untuk yg lain bisa dicek barangkali sudah berjalan normal..  https://t.co/0De7nDUVs1,1.0
1590294392375750657,2022-11-09,Ayok belajar Cara Foto yang benar..Frame Look harus Pas.. Usee Photo-Indihome Tv yuk belajar Photo.. #IndiHome #InternetnyaIndonesia #AktivitasTanpaBatas #PahlawanDariKita  https://t.co/t0ctUhJqiY,2.0
1590294099462352897,2022-11-09,Nonton chanel Indihome  #IndiHome #InternetnyaIndonesia #AktivitasTanpaBatas #PahlawanDariKita  https://t.co/GCE68VSQi2,1.0
1590294078826348546,2022-11-09,"dikarenakan katanya ada kerusakan, tolong pihak @IndiHome   @IndiHomeCare  segera memperbaiki kerusakan tersebut demi kenyamanan bersama, soalnya 400 ribu perbulan terlalu mahal untuk jaringan yang sering bermasalah, terimakasiiii semoga sehat selalu💗💗💗💗💗",0.0
1590294076473348097,2022-11-09,"haloo indihome, untuk daerah palembang apakah emang gangguan juga? wifi saya merah tolong konfirmasinya sudah saya dm tolong dicek ya @IndiHomeCare @IndiHome",0.0
1590293982856478721,2022-11-09,Nonton chanel Indihome  #IndiHome #InternetnyaIndonesia #AktivitasTanpaBatas #PahlawanDariKita  https://t.co/lNT2rNJuG1,1.0
1590293957304799232,2022-11-09,"Pertandingan sepak bola terbesar di dunia kembali! FIFA World Cup Qatar 2022 mulai dari 20 Nov - 18 Des 2022. Sudah siap dukung tim jagoanmu?Saksikan FIFA World Cup Qatar 2022 via aplikasi Vidio melalui IndiHome TV ya guyss, yuk cus langganan sekarang juga#PialaDunia #IndiHome  https://t.co/cuajeu9Xi6",2.0
1590293933791535115,2022-11-09,"halo pihak @IndiHome @IndiHomeCare  saya pelanggan dari kota malang mau menyampaikan banyakkkkk sekali keluhan saya, pertama dari jaringan yang suka terkena musibah alias jaringan suka bermasalah, dan dari tadi malam sampai sekarang sampai entah kapan jaringan mati total-",0.0
1590293884600745990,2022-11-09,Nonton chanel Indihome  #IndiHome #InternetnyaIndonesia #AktivitasTanpaBatas #PahlawanDariKita  https://t.co/AhMncwrS5r,1.0
1590293817496076288,2022-11-09,Nonton chanel Indihome  #IndiHome #InternetnyaIndonesia #AktivitasTanpaBatas #PahlawanDariKita  https://t.co/IohPF9AcrZ,1.0
1590293766338138113,2022-11-09,Nonton chanel Indihome  #IndiHome #InternetnyaIndonesia #AktivitasTanpaBatas #PahlawanDariKita  https://t.co/KGFniOLmmK,1.0
1590293702995415040,2022-11-09,"@bielgia Sama-sama , Kak Cece. Terima kasih juga buat apresiasinya. Selamat menikmati layanan IndiHome Kakak, ya. Have a nice day :) #YouAreFirst -Mura",1.0
1590293676294799360,2022-11-09,"Paket internet serba murah yg bisa ngertiin isi dompet minti 😂, cuma paket JiTu donk dari IndiHome  https://t.co/n2wz3MOWeR",1.0
1590293623148802050,2022-11-09,woy @IndiHome aku kenapa cok   wa kek jam,0.0
1590293275722022915,2022-11-09,"@mengaIah Hai, Kak Keyjo. Ada apa nih dgn layanan IndiHome nya, Kak? Yuk infoin detail laporannya via DM  https://t.co/yuUDRsTpwI serta nomor internet dan nomor ponselnya ya, Kak. Terima kasih. -Adhan",2.0
1590292993504075777,2022-11-09,@TelkomCare permisi kak saya ingin berhenti berlangganan untuk tv indihome nya . Terimakasih mohon di proses,2.0
1590292835202666497,2022-11-09,indihome anjing,0.0
1590292806614278144,2022-11-09,"@dreyyceline Hai, Kak Celline. Ada apa nih dgn layanan IndiHome nya, Kak? Yuk infoin detail laporannya via DM  https://t.co/yuUDRsTpwI serta nomor internet dan nomor ponselnya ya, Kak. Terima kasih. -Adhan",2.0
1590292790835306500,2022-11-09,"kalau lagi sunyi2 kek gini paling asyik itu dengerin lagu yang bikin ikut goyang hehehe, tentunya ditemanin dengan koneksi IndiHome yang selalu ada menemani.  https://t.co/xEdvoiCMh9",1.0
1590292645083246593,2022-11-09,"@Adelps25 Hai, Kak Adel. Ada apa nih dgn layanan IndiHome nya, Kak? Yuk infoin detail laporannya via DM  https://t.co/yuUDRsTpwI serta nomor internet dan nomor ponselnya ya, Kak. Terima kasih. -Adhan",2.0
1590292412165132288,2022-11-09,"@KwanBuah Hai, Sobat. Ada apa nih dgn layanan IndiHome nya, Kak? Yuk infoin detail laporannya via DM  https://t.co/yuUDRsTpwI serta nomor internet dan nomor ponselnya ya, Kak. Terima kasih. -Adhan",2.0
1590292379789324288,2022-11-09,indihome lemot bgt ngentottttt,0.0
1590292323598241792,2022-11-09,@Indihome_Care anda ditelepon jawabnya template 'gangguan massal' Tetangga saya yg beda blok bisa internetan dodol. Mana nih katanya mau benar hari ini,0.0
1590291616325304320,2022-11-09,"buka video di twitter harus pake data, indihome lemot bgt. cape",0.0
1590291571198816256,2022-11-09,halo @indihome @telkomsel ini kira kira sampe kapan ya asliiiii nyebelin,0.0
1590291385563123713,2022-11-09,@jamsetengah5 @IndiHome Kontol diatuh bangsat,0.0
1590291378210476033,2022-11-09,"Tau gak kemarin malam itu di malang indihome lagi down, jadi nya kemarin malam aku gak sempet buka Tw, aku langsung tidur. Dan sampai sekarang juga indihome masih down, dan ini aku ngetweet pake wifi warmindo.",0.0
1590291231623741441,2022-11-09,@KwanBuah @IndiHome min,2.0
1590291051167694848,2022-11-09,"@ArdhiBullscrime Halo, Kak Ardhian. Informasi dan laporan seputar layanan IndiHome, hubungi kami melalui DM di akun Twitter @IndiHomeCare atau klik Link :    https://t.co/yuUDRsBgiA. Terima Kasih -Nabil",2.0
1590290912931889152,2022-11-09,"Kamu lagi cari soto banjar yang rasanya otentik?😁  MinZen saranin kamu ke sini sih:  🍲Soto Banjar Nyaman Banar 📍Jalan Kadrie Oening No. 99, Samarinda Ulu, Samarinda ⏰08.00-21.45 💰Soto Banjar 23k  Jangan lupa tag MinZen kalau ke sini ya Sob!🥰  #IndiZenBorneo #IndiHome  https://t.co/du0mglp6vW",2.0
1590290829104799744,2022-11-09,indihome down kah?,0.0
1590290819785056257,2022-11-09,@IndiHome ini kenapa ya Indihome kU kok gak konek min,0.0
1590289778192580609,2022-11-09,INDIHOME ANJENG,0.0
1590289703756255233,2022-11-09,"Gak hanya pasangan yang perlu dipilih, berlangganan wifi pun kalian harus pintar memilih mana yang sesuai kebutuhan kalian😋 🧐  Cuma butuh internetan tanpa batas?? cukup langganan melalui link  https://t.co/wehO1XJrNM yah👈  #IndiHome  https://t.co/Y64aUXMLws",2.0
1590289474600456192,2022-11-09,@Indihome_Care Anda kemana @IndihomePalu  Hanya bayar aja gak boleh telat?,0.0
1590288655284699136,2022-11-09,"@mitzyyy_hii Sama-sama, Kak Mitt. Terima kasih juga buat apresiasinya. Selamat menikmati layanan IndiHome Kakak, ya. Have a nice day :) #YouAreFirst -Mura",1.0
1590288578567114752,2022-11-09,"@IndiHomeCare @IndiHome Min @IndiHomeCare , kendala sudah teratasi. Detailnya ada pada DM yang saya kirimkan. Tks min 😉",1.0
1590288319698866177,2022-11-09,Ngga terasa udah 5tahun di temani @IndiHome dalam berselancar di dunia maya. Peningkatan pelayanan gangguan dan konektifitas semakin cepat. Terimakasih setiap _bit_ yang diperjuangkan @indihomejtd @indihomecare,1.0
1590288158981488642,2022-11-09,"Pertandingan sepak bola terbesar di dunia kembali! FIFA World Cup Qatar 2022 mulai dari 20 November - 18 Desember 2022. Sudah siap dukung tim jagoanmu?Saksikan FIFA World Cup Qatar 2022 via aplikasi Vidio melalui IndiHome TV, yuk cus langganan sekarang juga #IndiHome  https://t.co/n3LJuyKOFr",2.0
1590287876868419584,2022-11-09,Dijanji mau dikinjungi teknisi indihome gara gara modemnya muncul warna merah. Ini sudah maghrib tak kunjung muncul batang hidungnya @Indihome_Care padahal udh sampai bayar nelpon ke customer via phone. Bayar itu mba... Klo gak viral gak diproses ya?,0.0
1590287607082405888,2022-11-09,"@Askrlfess Lu mau setinggi apa sih? Emang lu siap, tiap jalan bawa tangga indihome? Kan 158 juga kecil hey.",2.0
1590287501411094528,2022-11-09,"Visit and Like my Building, help me build the tallest building    https://t.co/I5uZhAGFNf  #Google #IndiHome #PakvsNz #GodofWarRagnarok #earthquake #지구에서년지성아_환영해 #WakandaForeverID #เด็ก18ฆ่าเด็ก13 #AFazenda14 #BabarAzam𓃵 #ThankYouMASHIHOandYEDA #MSDhoni",2.0
1590286848919998464,2022-11-09,@telkomkti MAJU TAK GENTAR  #InternetnyaIndonesia #IndiHome #AktivitasTanpaBatas  Yuk ikutan kuisnya @indahygpertama @SRini_16 @triy_aniy,1.0
1590286365417439234,2022-11-09,"Visit and Like my Building, help me build the tallest building    https://t.co/I5uZhAGFNf  #Google #IndiHome #PakvsNz #GodofWarRagnarok #earthquake #지구에서년지성아_환영해 #WakandaForeverID #เด็ก18ฆ่าเด็ก13 #AFazenda14 #BabarAzam𓃵 #ThankYouMASHIHOandYEDAM #TeamIndia #MSDhoni",2.0
1590284470116298753,2022-11-09,indihome jancok lah anjir kesel banget buat meeting malah kepental terus fak,0.0
1590284389530800128,2022-11-09,@RuangLucuuu Indihome 1 bulan,0.0
1590284141849116673,2022-11-09,"Kemarin tiba-tiba disamperin temen-temen ke rumah, katanya mau ngajak mabar mobile legend. Wah untung aku baru pasang IndiHome, jadi koneksi waktu mabarnya lancar sentosa wkwkwk.  #AktivitasTanpaBatas  #IndiHome #WarriorChallengeTr3  https://t.co/O0BBPBrIE8",1.0
1590284094629621762,2022-11-09,@zakaria_nv @IndiHome Putus kabel e,0.0
1590283552813649920,2022-11-09,Pengin banget pasang WiFi Indihome,1.0
1590283296000598017,2022-11-09,@ask_AXIS TOLONG dong yak bikin sistem cs lewat DM jangan kek gitu. Ngantri berjam2 pas lagi ga megang hape trus ditinggal ke putus lagi. Pake cara cs Indihome coba ga keiket waktu dan bisa ngebaca chat dari atas. Ribet banget sumpah.,0.0
1590283265499598852,2022-11-09,"@IndiHome selamat sore, siang ini internet tidak aktif, modem mati, tidak ada lampu indikator yang menyala, sudah dicoba tetap mati. Terimakasih.  https://t.co/BSFEFvyvFU",0.0
1590283110264221697,2022-11-09,"@undipmenfess mending hubungin operatornya  indihome ku pernah gt, dan pas ditelfon, beberapa jam kemudian teknisi nya dateng ngecek",1.0
1590282672555065345,2022-11-09,Santai pulang kerja sambil nonton channel youtube sepulang sekolah dengan akses internet Indihome. #IndiHome #InternetnyaIndonesia #AktivitasTanpaBatas #PahlawanDariKita  https://t.co/iK55b5VfS6,1.0
1590282308019695617,2022-11-09,"Bapak ku mau masang indihome, mampusss gue bakal semakin malasss dan semakin betahh di atas kasurrrr",1.0
1590282029211738114,2022-11-09,@MemeSejutaUmat Provider mu masi indihome?,2.0
1590281635974742016,2022-11-09,"Kemarin nonton Hylo Open 2022 dan ternyata Indonesia dapet 2 gelar juara umum dong! Rasa bangga dan harunya sampai ke rumah dong, karena nontonnya langsung via IndiHome TV. #AktivitasTanpaBatas #InternetnyaIndonesia  https://t.co/To1aKLNUr4",2.0
1590281528554422272,2022-11-09,"Dari dulu udah suka banget sama tayangan yang ada di RCTI, MNC TV dan GTV. Untung sekarang di IndiHome TV ada Vision+, jadi bisa puas nonton tayangan-tayangan favoritku deh. #AktivitasTanpaBatas #InternetnyaIndonesia  https://t.co/r3cissFjFj",2.0
1590281227315326977,2022-11-09,"IndiHome Borneo selalu punya cara untuk bikin #AktivitasTanpaBatas jadi seru bersama #InternetnyaIndonesia. Pas ketemu info event Voice Over ini, jadi tertarik buat ikutan deh. Apalagi hadiahnya lumayan. Yuk gaskan ikutan juga!  https://t.co/bRbKoYVeC9",2.0
1590281120108908544,2022-11-09,"indihome pliss lah, napasi gangguan mulu",0.0
1590281045836197888,2022-11-09,"Mantep! Yang bikin mood naik di awal bulan gini tuh gaji udah cair! Kirim uang ke ortu udah, jajanin adek udah, sekarang giliran bayar tagihan termasuk tagihan IndiHome. Biar jaringan internet bisa terus lancar~ #AktivitasTanpaBatas #InternetnyaIndonesia  https://t.co/m0lbWBvuKR",2.0
1590281003675049984,2022-11-09,naha ieu indihome anjing,0.0
1590280715752460288,2022-11-09,"@smthngtowear Hai, Kak. Ada yang bisa Tosca bantu mengenai produk atau layanan IndiHome? Yuk informasikan laporannya secara detail melalui DM di akun Twitter @IndiHomeCare atau klik Link :  https://t.co/yuUDRsBgiA guna dibantu lebih lanjut ya. Terima kasih. -Tosca",2.0
1590280383874359296,2022-11-09,"Giliran beli via app IM3 langsung pembayarannya gagal mulu, ini ga Indihome ga IM3 nyari gara2 semua hari ini su",0.0
1590280282326044672,2022-11-09,indihome sama tsel lagi colab apa gimana dah ASU KABEH,0.0
1590280116416155648,2022-11-09,"@Andika15_ @indosatim3 @IndosatCare @IndiHome @IndiHomeCare @indihomeborneo untung kk, di aku bisa dlm sehari bbrp kali gaada jaringan sama sekali",0.0
1590279968843771906,2022-11-09,Indihome ngadat apa yakk,0.0
1590279735862755332,2022-11-09,Buluk lu jaringannya sekarang @Telkomsel dah bener ga gabung sama indihome juga,0.0
1590279339790434306,2022-11-09,"@bayutaufani Hai, Kak Bayu. Informasi, permintaan dan laporan mengenai layanan IndiHome silakan menghubungi kami melalui DM di akun Twitter @IndiHomeCare atau klik Link :  https://t.co/yuUDRsTpwI guna di bantu lebih lanjut ya. Terima kasih. -Piter",2.0
1590279226204524545,2022-11-09,INDIHOME BISA GA BECANDA GA,0.0
1590278875791396864,2022-11-09,@IndiHome kaya 💩 @ASUS kaya 💩 @indah_peermata kaya 💩,0.0
1590278846708088833,2022-11-09,"@IndiHomeCare udah mulai lancar kak internetnya, keknya efek ujan deres jd pengaruh ke jaringan TT^TT thankyu udah merespon~   btw saia terharu indihome masih ingat username twt saia yg lama (rose) &gt;&lt;  https://t.co/klKGVFhINr",1.0
1590278611873206272,2022-11-09,"@joyciputat Hai, Kak Kim. Ada yang bisa Piter bantu mengenai produk dan layanan IndiHome ? Yuk sampaikan detailnya melalui DM ya atau klik Link :   https://t.co/yuUDRsTpwI . #YouAreFirst - Terima Kasih. -Piter",2.0
1590278285539561472,2022-11-09,"Harus berapa kali gua bilang haaaah, kalo indihome itu kontol.",0.0
1590278262147928066,2022-11-09,Soalny Telkomsel sm indihome kek tai,0.0
1590278096577445888,2022-11-09,"@fardanayy Hai, Kak Jauza. Maaf ya, guna di cek lebih lanjut laporannya, yuk informasikan nomor layanan, atas nama lengkap pemlilik, alamat, jumlah tagihan terakhir (lunas), relasi dengan pemilik IndiHome, (1/2)",2.0
1590278032895651840,2022-11-09,"Semenjak pake indihome d rumah ga khawatir lagi, soalnya bisa nonton vlog sepuasnya tanpa perlu khawatir.👏  https://t.co/9HQ4eveTqM",1.0
1590278015405428737,2022-11-09,@DAchdiyani sisi gelap indihome kalo musim ujan tu,0.0
1590277408674185221,2022-11-09,@Galerinayra Kak Nayra mengenai permintaanya bsa kami bantu. Selain itu bisa informasikan jg data-data berikut: 1. Nomor IndiHome 2. Atas nama pemilik IndiHome 3. Alamat lengkap (beserta patokan lokasi/ancer-ancer) (1/2) -Agna,2.0
1590277293796360192,2022-11-09,Indihome kenapa sinyal nya ga stabil sih 😩,0.0
1590277255502053376,2022-11-09,"@idayvoice Hai, Kak Iday. Informasi, permintaan dan laporan mengenai layanan IndiHome silakan menghubungi kami melalui DM di akun Twitter @IndiHomeCare atau klik Link :  https://t.co/yuUDRsBgiA guna di bantu lebih lanjut ya. Terima kasih. -Tosca",2.0
1590277005366661120,2022-11-09,"Hallo @IndiHome ini kenapa abis ngecat tiang kabel FO saya diberantakin gini? Gak dirapiin lagi di atas, itu kalau sampai putus mau bayar kom0ensasi?  https://t.co/TTQCaSlDyX",0.0
1590276870674984963,2022-11-09,@Bimabola @haIucy @Askrlfess Lu pake indihome yg paling murah ya?,2.0
1590276202606252032,2022-11-09,"@aguan_79 @Rokok_Tauhyung @Dennysiregar7 Mas nya ngerti ga sih konsep monopoli? Contoh kasus Indihome deh. Di daerah tempat jaringan lain belum ada, semua yg mau wifi pakai Indihome. Tapi di daerah perkotaan, user jadi lebih banyak pilihan dan otomatis tidak semua pakai indihome. Apakah PLN seperti itu?",2.0
1590275900851236864,2022-11-09,"internet lemot, TV gabisa dipake, koneksi putus nyambung, aplikasi gabisa diakses, saya harus gimana ini @IndiHome",0.0
1590275882857693185,2022-11-09,"kalian perna ngga pengen lapor pas ada masalah, tp pas mau lapor di aplikasi yang menerima laporan malah ternyata ada masalah. jadinya kalian yang tadinya pengen lapor karena ada masalah, ternyata aplikasi yang menerima laporan tersebut sedang bermasalah. trus bagemana @IndiHome  https://t.co/tVylMgYVMo",0.0
1590275703085633536,2022-11-09,Indihome knp si elah,0.0
1590275614967484416,2022-11-09,"@worksfess kalau dari sisi it biar hemat bandwidth internet, masih banyak kantor kantor yang pakai internet broadband rumahan kayak indihome dll  bayangin aja kalau semua user nonton youtube 1080p diwaktu yang sama. bisa lemot internet kantor. yang kena komplen kang it juga 🥲",2.0
1590275499288571904,2022-11-09,Penasaran sama kejutan nggak ngadi-ngadi dari IndiHome?Tunggu tanggal mainnya di 11.11. Pantengin terus @IndiHome yaa... 😉  #AktivitasTanpaBatas #InternetnyaIndonesia  https://t.co/hsu31nRgeo,2.0
1590275438269825024,2022-11-09,pak knp indihome bikin nangis sj @IndiHome,0.0
1590275349560324097,2022-11-09,Fungsi akun Twitter gua selain buat liat liat yg viral ya buat komplen internet bapuk ke Indihome wkwk,0.0
1590275116210204672,2022-11-09,Mampir ke booth IndiHome ehh ketemu teknisi magang indihome alias dustin🤭 #IndiHomediJoyland #AktivitasTanpaBatas  https://t.co/eI7ao4Uzbk,1.0
1590274950258388992,2022-11-09,Ah seruuu banget acara Joyland tahun ini di GBK ditunggu bagi-bagi tiket gratisnya tahun depan ya min  @IndiHome   #IndiHomediJoyland #AktivitasTanpaBatas  https://t.co/O5GLX54lQ1,1.0
1590274947150417920,2022-11-09,"@alvandi_leksono Hallo, Kak Gheza. Apa nomor IndiHome-nya adalah **95? Jika demikian yuk verifikasi dulu, silakan informasikan atas nama pemilik, relasi dengan pemilik IndiHome, alamat, jumlah tagihan terakhir via DM  https://t.co/yuUDRsTpwI. Ditunggu ya, Kak :) -Kiki",2.0
1590274749674180608,2022-11-09,"Dari hari jumat aku bener2 nikmatin konser Joyland, dan hari ini acaranya bener bener pecah banget thankyou  @IndiHome   #IndiHomediJoyland #AktivitasTanpaBatas #InternetnyaIndonesia  https://t.co/fTmUeyDzJa",1.0
1590274313915334656,2022-11-09,INDIHOME LEMOT BANGET YA ALLAHHHH,0.0
1590274185691295744,2022-11-09,Indihome sek bermasalah???? Kok di aku ga kenek,0.0
1590273364576604162,2022-11-09,@IndiHome mohon di cek DM admin,2.0
1590273048246099969,2022-11-09,Myrepublic VS Indihome kamu Pilih yang Mana?  https://t.co/Hm51XzP9dH  #myrepublic #indihome #indihomevsmyrepublic #myrepublicvsindihome #midteknologi  https://t.co/Hm51XzP9dH,2.0
1590272836526305280,2022-11-09,"@mrndsyeee Hallo, Kak Eca. Mau kami bantu cek, sebelumnya bisa diinformasikan dulu capture error pada aplikasi myIndiHome-nya di DM  https://t.co/yuUDRsTpwI sertakan dgn nomor internet, atas nama pemilik, relasi dgn pemilik IndiHome, alamat, jumlah tagihan dan no HP aktif &amp; alternatif. -Kiki",2.0
1590272599317446662,2022-11-09,Penasaran sama kejutan nggak ngadi-ngadi dari IndiHome?Tunggu tanggal mainnya di 11.11. Pantengin terus @IndiHome yaa... 😉  #AktivitasTanpaBatas #InternetnyaIndonesia  https://t.co/DEDDN06v1g,2.0
1590272004820963329,2022-11-09,"@mierasakari Hi, sobat. Sebelumnya maaf ya jadi enggak nyaman. Kami cek dulu untuk jaringannya, yuk informasikan nomor layanan IndiHome, nomor HP aktif dan nomor HP alternatif melalui DM  https://t.co/yuUDRsTpwI biar data yang di sampaikan tidak disalahgunakan. Terima kasih. -Kiki",2.0
1590271875644817408,2022-11-09,Sholawatan yuk di layanan usee tv indihome makin khuyuk dengan kualitas extra hd makin betah shalawatannya 😍  https://t.co/xtgMVXYUwE,2.0
1590271800726138881,2022-11-09,@IndiHomeCare cek dm ya kaka indihome 😌,2.0
1590271763191332866,2022-11-09,"@mlbbfess Kalo pake indihome, ping 30an pun lag. Harus double pake data.",0.0
1590271748096000001,2022-11-09,"@indihomejkt Jawabannya D. Jendral Soedirman memiliki nama asli yakni Raden Soedirman yang lahir pada 24 Januari 1916 di Purbalingga, Provinsi Jawa Tengah. Ikutan kuis @indihomejkt gaes @Disco_time @djtablaa @djrejason @DJHAJIINDONESIA  #GiveawayJKT #IndiHome #AktivitasTanpaBatas",2.0
1590271160897646592,2022-11-09,"Bener udah, indihome gangguan massal😔  https://t.co/v8LyLAVv8R",0.0
1590271081210077185,2022-11-09,"@convomfs 30k dan biasanya ada kuota nyisa 2-3 gb an, dan paoe wifi juga sih tapi cumn jarang aja soalnya indihome lemot bgt kek tai",0.0
1590270856655429632,2022-11-09,"Review Indihome: Kelebihan, Kekurangan, dan Harga Promo Indihome Terbaru :   https://t.co/g18ekWbprj  #indihome #kelebihanindihome #kekuranganIndihome   https://t.co/g18ekWbprj",2.0
1590270784689541121,2022-11-09,@infomalang Semangat mas2 teknisi indihome 👍,1.0
1590269364187828224,2022-11-09,"Iki internet mati lebih dr 12jam kiro"" @IndiHome @IndiHomeCare bakal ono kompensasi opo ora yo? Coba koyo ngene d jp opo kr, kepala cabang e langsung pensiun pasti",0.0
1590269273695752192,2022-11-09,@wahyunurhidyt @IndiHome Tidak manuk akall,0.0
1590268837102252032,2022-11-09,"@erickthohir @jokowi Tp koneksiku gak aman pak, dr kmrn malem @IndiHome g konek sampe saat ini",0.0
1590268308888367105,2022-11-09,@spacewitch___ Indihome gangguan juga yah?,0.0
1590267925562548224,2022-11-09,@neutral_rin @akiratokisaki3 @shady_95_ bcz indihome.... idk like it wont connect to garena,0.0
1590267771321212929,2022-11-09,@sulthonilmiawan @infomalang @IndiHome @IndiHomeCare LOS dr semalem.. sampe sekarang.. 😖 mana tv cm pake jaringan internet.. capedeh 🤦‍♀️🤦‍♀️🤦‍♀️,0.0
1590267731655655425,2022-11-09,"@_tigaaa @IndiHomeCare @harsmat @Indihome_Care Kiki, agit marahnya serem. Tolong di respon",0.0
1590267715805409281,2022-11-09,@indihomeborneo pake indihome unlimited,1.0
1590267332068528131,2022-11-09,@NauvalAbdillah @IndiHome Ra ngono bwang wkwk,2.0
1590266881940017152,2022-11-09,"Black Panther: Wakanda Forever tayanggg hari ini guysss😱   Si paling Marvel jangan sampai ketinggalan nih, tapi yang udah nonton jangan spoiler yahh kasihan yang belum nonton😋  Yang belum nonton Black Panther pertama bisa nonton di Disney+ Hotstar😌  #IndiHome #WakandaForeverID  https://t.co/DO6C6MLUbu",2.0
1590266811496673281,2022-11-09,Siapa nih yang suka nonton sinetron? 🙋‍♂️ Mimind lagi suka nonton sinetron Tajwid Cinta nih yang menceritakan tentang drama romansa religi. Sinetron ini dibintangi oleh Harris Vriza yang berperan sebagai suami dari Cut Syifa ☺️ #IndiHome  #TajwidCinta #HarrisVriza  https://t.co/wUmXK3bmsJ,2.0
1590266775002046465,2022-11-09,@cowlicks_js @FirstMediaCares indihome aja kaya gua,1.0
1590266549474316288,2022-11-09,"Sob! Polri dan TNI bersinergi bersama dalam rangka pengamanan rangkaian kegiatan KTT G20 di Bali. Wah keren banget ya, Sob!🤩 Mimind harap semoga kegiatan KTT G20 di Bali dapat berlangsung dengan lancar dan aman 🥰 #IndiHome  #PengamananKeamananG20 #KTTG20  https://t.co/TvOUfxrujg",2.0
1590266463545593861,2022-11-09,"@teotoboki @IndiHome @IndiHomeCare Sing mbalesi robot jawabane podo kabeh, tdk memberi solusi",0.0
1590266347648585735,2022-11-09,dri kemarin wifi indihome trobel terusss katanya diperbaikin tpi lama bgt anjg,0.0
