id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,sentiment,topic
1590292993504075777,1590292993504075777,2022-11-09 17:39:30 WIB,2022-11-09,17:39:30,+0700,1585518203148853249,itsme1205_,Tri mei Saroh,,@TelkomCare permisi kak saya ingin berhenti berlangganan untuk tv indihome nya . Terimakasih mohon di proses,in,[],[],[],1,0,0,[],[],https://twitter.com/itsme1205_/status/1590292993504075777,FALSE,,0,,,,,,,,[],,,,,2,
1590292835202666497,1590292835202666497,2022-11-09 17:38:52 WIB,2022-11-09,17:38:52,+0700,1321793485561753601,dounjae,🐣,,indihome anjing,tl,[],[],[],0,0,0,[],[],https://twitter.com/dounjae/status/1590292835202666497,FALSE,,0,,,,,,,,[],,,,,0,
1590292806614278144,1590280282326044672,2022-11-09 17:38:45 WIB,2022-11-09,17:38:45,+0700,765035200896118789,indihomecare,IndiHomeCare,,"@dreyyceline Hai, Kak Celline. Ada apa nih dgn layanan IndiHome nya, Kak? Yuk infoin detail laporannya via DM  https://t.co/yuUDRsTpwI serta nomor internet dan nomor ponselnya ya, Kak. Terima kasih. -Adhan",in,[],['http://myih.ch/dm'],[],0,0,0,[],[],https://twitter.com/IndiHomeCare/status/1590292806614278144,FALSE,,0,,,,,,,,"[{'screen_name': 'dreyyceline', 'name': 'celline🧚🏻\u200d♀️', 'id': '4391649929'}]",,,,,2,
1590292790835306500,1590292790835306500,2022-11-09 17:38:42 WIB,2022-11-09,17:38:42,+0700,1464150110372249605,melisanoviyan90,melisanoviyanti,,"kalau lagi sunyi2 kek gini paling asyik itu dengerin lagu yang bikin ikut goyang hehehe, tentunya ditemanin dengan koneksi IndiHome yang selalu ada menemani.  https://t.co/xEdvoiCMh9",in,[],[],[],0,0,0,[],[],https://twitter.com/melisanoviyan90/status/1590292790835306500,FALSE,,1,https://pbs.twimg.com/ext_tw_video_thumb/1590292726977007617/pu/img/36H_58dH5FMTS273.jpg,,,,,,,[],,,,,1,
1590292645083246593,1590279968843771906,2022-11-09 17:38:07 WIB,2022-11-09,17:38:07,+0700,765035200896118789,indihomecare,IndiHomeCare,,"@Adelps25 Hai, Kak Adel. Ada apa nih dgn layanan IndiHome nya, Kak? Yuk infoin detail laporannya via DM  https://t.co/yuUDRsTpwI serta nomor internet dan nomor ponselnya ya, Kak. Terima kasih. -Adhan",in,[],['http://myih.ch/dm'],[],0,0,0,[],[],https://twitter.com/IndiHomeCare/status/1590292645083246593,FALSE,,0,,,,,,,,"[{'screen_name': 'Adelps25', 'name': 'adel🌻', 'id': '1100398009'}]",,,,,2,
1590292412165132288,1590278285539561472,2022-11-09 17:37:11 WIB,2022-11-09,17:37:11,+0700,765035200896118789,indihomecare,IndiHomeCare,,"@KwanBuah Hai, Sobat. Ada apa nih dgn layanan IndiHome nya, Kak? Yuk infoin detail laporannya via DM  https://t.co/yuUDRsTpwI serta nomor internet dan nomor ponselnya ya, Kak. Terima kasih. -Adhan",in,[],['http://myih.ch/dm'],[],1,0,0,[],[],https://twitter.com/IndiHomeCare/status/1590292412165132288,FALSE,,0,,,,,,,,"[{'screen_name': 'KwanBuah', 'name': 'Han ji pio', 'id': '1145741925007314944'}]",,,,,2,
1590292379789324288,1590292379789324288,2022-11-09 17:37:04 WIB,2022-11-09,17:37:04,+0700,925712371187793921,diiifs,Joestar's.,,indihome lemot bgt ngentottttt,in,[],[],[],0,0,0,[],[],https://twitter.com/diIIfs/status/1590292379789324288,FALSE,,0,,,,,,,,[],,,,,0,
1590292323598241792,1590287876868419584,2022-11-09 17:36:50 WIB,2022-11-09,17:36:50,+0700,459055718,mardi_tamma,Mardi Vester Tamma,,@Indihome_Care anda ditelepon jawabnya template 'gangguan massal' Tetangga saya yg beda blok bisa internetan dodol. Mana nih katanya mau benar hari ini,in,[],[],[],0,0,0,[],[],https://twitter.com/mardi_tamma/status/1590292323598241792,FALSE,,0,,,,,,,,[],,,,,0,
1590291616325304320,1590291616325304320,2022-11-09 17:34:02 WIB,2022-11-09,17:34:02,+0700,1245551629962596355,kueputuaya,아야 Aya,,"buka video di twitter harus pake data, indihome lemot bgt. cape",in,[],[],[],0,0,0,[],[],https://twitter.com/kueputuaya/status/1590291616325304320,FALSE,,0,,,,,,,,[],,,,,0,
1590291571198816256,1590291571198816256,2022-11-09 17:33:51 WIB,2022-11-09,17:33:51,+0700,1381986602562383877,ibuperiiii___,🌞🌔,,halo @indihome @telkomsel ini kira kira sampe kapan ya asliiiii nyebelin,in,"[{'screen_name': 'indihome', 'name': 'indihome', 'id': '1075673058931806208'}, {'screen_name': 'telkomsel', 'name': 'telkomsel', 'id': '255409050'}]",[],[],2,0,0,[],[],https://twitter.com/ibuperiiii___/status/1590291571198816256,FALSE,,0,,,,,,,,[],,,,,0,
1590291385563123713,1590278285539561472,2022-11-09 17:33:07 WIB,2022-11-09,17:33:07,+0700,1145741925007314944,kwanbuah,Han ji pio,,@jamsetengah5 @IndiHome Kontol diatuh bangsat,in,[],[],[],0,0,0,[],[],https://twitter.com/KwanBuah/status/1590291385563123713,FALSE,,0,,,,,,,,"[{'screen_name': 'jamsetengah5', 'name': 'agak sore', 'id': '1211861663701327873'}, {'screen_name': 'IndiHome', 'name': 'IndiHome', 'id': '1075673058931806208'}]",,,,,0,
1590291378210476033,1590291378210476033,2022-11-09 17:33:05 WIB,2022-11-09,17:33:05,+0700,1534166995054104576,ikhsantafik,Nothing special,,"Tau gak kemarin malam itu di malang indihome lagi down, jadi nya kemarin malam aku gak sempet buka Tw, aku langsung tidur. Dan sampai sekarang juga indihome masih down, dan ini aku ngetweet pake wifi warmindo.",in,[],[],[],1,0,3,[],[],https://twitter.com/IkhsanTafik/status/1590291378210476033,FALSE,,0,,,,,,,,[],,,,,0,
1590291231623741441,1590278285539561472,2022-11-09 17:32:30 WIB,2022-11-09,17:32:30,+0700,1211861663701327873,jamsetengah5,agak sore,,@KwanBuah @IndiHome min,und,[],[],[],1,0,0,[],[],https://twitter.com/jamsetengah5/status/1590291231623741441,FALSE,,0,,,,,,,,"[{'screen_name': 'KwanBuah', 'name': 'Han ji pio', 'id': '1145741925007314944'}]",,,,,2,
1590291051167694848,1590282854613024768,2022-11-09 17:31:47 WIB,2022-11-09,17:31:47,+0700,765035200896118789,indihomecare,IndiHomeCare,,"@ArdhiBullscrime Halo, Kak Ardhian. Informasi dan laporan seputar layanan IndiHome, hubungi kami melalui DM di akun Twitter @IndiHomeCare atau klik Link :    https://t.co/yuUDRsBgiA. Terima Kasih -Nabil",in,"[{'screen_name': 'indihomecare', 'name': 'indihomecare', 'id': '765035200896118789'}]",['http://myih.ch/dm'],[],0,0,0,[],[],https://twitter.com/IndiHomeCare/status/1590291051167694848,FALSE,,0,,,,,,,,"[{'screen_name': 'ArdhiBullscrime', 'name': 'Ardhian Pratama', 'id': '150711477'}]",,,,,2,
1590290912931889152,1590290912931889152,2022-11-09 17:31:14 WIB,2022-11-09,17:31:14,+0700,818282124943863808,indizenborneo,IndiZen Borneo,,"Kamu lagi cari soto banjar yang rasanya otentik?😁  MinZen saranin kamu ke sini sih:  🍲Soto Banjar Nyaman Banar 📍Jalan Kadrie Oening No. 99, Samarinda Ulu, Samarinda ⏰08.00-21.45 💰Soto Banjar 23k  Jangan lupa tag MinZen kalau ke sini ya Sob!🥰  #IndiZenBorneo #IndiHome  https://t.co/du0mglp6vW",in,[],[],[],0,1,1,"['indizenborneo', 'indihome']",[],https://twitter.com/indizenborneo/status/1590290912931889152,FALSE,,1,https://pbs.twimg.com/ext_tw_video_thumb/1590290649064116225/pu/img/GnEel45g8aM4-7NU.jpg,,,,,,,[],,,,,2,
1590290829104799744,1590290829104799744,2022-11-09 17:30:54 WIB,2022-11-09,17:30:54,+0700,1900747424,laodekevinhp,kev!,,indihome down kah?,et,[],[],[],1,0,0,[],[],https://twitter.com/laodekevinhp/status/1590290829104799744,FALSE,,0,,,,,,,,[],,,,,0,
1590290819785056257,1590290819785056257,2022-11-09 17:30:52 WIB,2022-11-09,17:30:52,+0700,717584070,lontongpanjangg,Sam,,@IndiHome ini kenapa ya Indihome kU kok gak konek min,in,[],[],[],2,0,0,[],[],https://twitter.com/Lontongpanjangg/status/1590290819785056257,FALSE,,0,,,,,,,,[],,,,,0,
1590289778192580609,1590289778192580609,2022-11-09 17:26:43 WIB,2022-11-09,17:26:43,+0700,1344529362805145601,roronoanuna,roronoanuna💀🎀,,INDIHOME ANJENG,in,[],[],[],0,0,0,[],[],https://twitter.com/roronoanuna/status/1590289778192580609,FALSE,,0,,,,,,,,[],,,,,0,
1590289703756255233,1590289703756255233,2022-11-09 17:26:26 WIB,2022-11-09,17:26:26,+0700,1214820808079499269,telkomkti,Telkom Regional 7,,"Gak hanya pasangan yang perlu dipilih, berlangganan wifi pun kalian harus pintar memilih mana yang sesuai kebutuhan kalian😋 🧐  Cuma butuh internetan tanpa batas?? cukup langganan melalui link  https://t.co/wehO1XJrNM yah👈  #IndiHome  https://t.co/Y64aUXMLws",in,[],['http://telkomkti.net/paketinternetonly'],['https://pbs.twimg.com/media/FhHXIEfagAE1KCl.jpg'],0,2,2,['indihome'],[],https://twitter.com/telkomkti/status/1590289703756255233,FALSE,,1,https://pbs.twimg.com/media/FhHXIEfagAE1KCl.jpg,,,,,,,[],,,,,2,
1590289474600456192,1590287876868419584,2022-11-09 17:25:31 WIB,2022-11-09,17:25:31,+0700,459055718,mardi_tamma,Mardi Vester Tamma,,@Indihome_Care Anda kemana @IndihomePalu  Hanya bayar aja gak boleh telat?,in,"[{'screen_name': 'indihomepalu', 'name': 'palu indihome', 'id': '1551134938258231296'}]",[],[],1,0,0,[],[],https://twitter.com/mardi_tamma/status/1590289474600456192,FALSE,,0,,,,,,,,"[{'screen_name': 'Indihome_Care', 'name': 'IndiHome Care Official', 'id': '1028829503471071232'}]",,,,,0,
1590288655284699136,1590287423803895808,2022-11-09 17:22:16 WIB,2022-11-09,17:22:16,+0700,765035200896118789,indihomecare,IndiHomeCare,,"@mitzyyy_hii Sama-sama, Kak Mitt. Terima kasih juga buat apresiasinya. Selamat menikmati layanan IndiHome Kakak, ya. Have a nice day :) #YouAreFirst -Mura",in,[],[],[],0,0,0,['youarefirst'],[],https://twitter.com/IndiHomeCare/status/1590288655284699136,FALSE,,0,,,,,,,,"[{'screen_name': 'mitzyyy_hii', 'name': 'mitt', 'id': '1507743019549982723'}]",,,,,1,
1590288578567114752,1589836056576524290,2022-11-09 17:21:57 WIB,2022-11-09,17:21:57,+0700,799938653245976576,pojokangudang,2/12,,"@IndiHomeCare @IndiHome Min @IndiHomeCare , kendala sudah teratasi. Detailnya ada pada DM yang saya kirimkan. Tks min 😉",in,"[{'screen_name': 'indihomecare', 'name': 'indihomecare', 'id': '765035200896118789'}]",[],[],0,0,0,[],[],https://twitter.com/pojokangudang/status/1590288578567114752,FALSE,,0,,,,,,,,"[{'screen_name': 'IndiHomeCare', 'name': 'IndiHomeCare', 'id': '765035200896118789'}, {'screen_name': 'IndiHome', 'name': 'IndiHome', 'id': '1075673058931806208'}]",,,,,1,
1590288319698866177,1590288319698866177,2022-11-09 17:20:56 WIB,2022-11-09,17:20:56,+0700,269669793,pandjitintosari,pandji tintosari,,Ngga terasa udah 5tahun di temani @IndiHome dalam berselancar di dunia maya. Peningkatan pelayanan gangguan dan konektifitas semakin cepat. Terimakasih setiap _bit_ yang diperjuangkan @indihomejtd @indihomecare,in,"[{'screen_name': 'indihome', 'name': 'indihome', 'id': '1075673058931806208'}, {'screen_name': 'indihomejtd', 'name': 'indihome jateng & diy', 'id': '196499091'}, {'screen_name': 'indihomecare', 'name': 'indihomecare', 'id': '765035200896118789'}]",[],[],0,0,0,[],[],https://twitter.com/pandjitintosari/status/1590288319698866177,FALSE,,0,,,,,,,,[],,,,,1,
1590288158981488642,1590288158981488642,2022-11-09 17:20:17 WIB,2022-11-09,17:20:17,+0700,1468039722857426944,wahyusetyarsa13,wahyusetyarsa13,,"Pertandingan sepak bola terbesar di dunia kembali! FIFA World Cup Qatar 2022 mulai dari 20 November - 18 Desember 2022. Sudah siap dukung tim jagoanmu?Saksikan FIFA World Cup Qatar 2022 via aplikasi Vidio melalui IndiHome TV, yuk cus langganan sekarang juga #IndiHome  https://t.co/n3LJuyKOFr",in,[],[],['https://pbs.twimg.com/media/FhHWdBpUAAA5_Uq.jpg'],0,0,1,['indihome'],[],https://twitter.com/wahyusetyarsa13/status/1590288158981488642,FALSE,,1,https://pbs.twimg.com/media/FhHWdBpUAAA5_Uq.jpg,,,,,,,[],,,,,2,
1590287876868419584,1590287876868419584,2022-11-09 17:19:10 WIB,2022-11-09,17:19:10,+0700,459055718,mardi_tamma,Mardi Vester Tamma,,Dijanji mau dikinjungi teknisi indihome gara gara modemnya muncul warna merah. Ini sudah maghrib tak kunjung muncul batang hidungnya @Indihome_Care padahal udh sampai bayar nelpon ke customer via phone. Bayar itu mba... Klo gak viral gak diproses ya?,in,"[{'screen_name': 'indihome_care', 'name': 'indihome care official', 'id': '1028829503471071232'}]",[],[],2,0,0,[],[],https://twitter.com/mardi_tamma/status/1590287876868419584,FALSE,,0,,,,,,,,[],,,,,0,
1590287607082405888,1590267534754078720,2022-11-09 17:18:06 WIB,2022-11-09,17:18:06,+0700,1178266233872871424,publicfigur_an,ALTAIR,,"@Askrlfess Lu mau setinggi apa sih? Emang lu siap, tiap jalan bawa tangga indihome? Kan 158 juga kecil hey.",in,[],[],[],0,0,0,[],[],https://twitter.com/publicfigur_an/status/1590287607082405888,FALSE,,0,,,,,,,,"[{'screen_name': 'Askrlfess', 'name': 'Askrlfess', 'id': '1197225394866282496'}]",,,,,2,
1590287501411094528,1590287501411094528,2022-11-09 17:17:41 WIB,2022-11-09,17:17:41,+0700,1073446669008683008,i_m_msdian,Hrushikesh Gutte,,"Visit and Like my Building, help me build the tallest building    https://t.co/I5uZhAGFNf  #Google #IndiHome #PakvsNz #GodofWarRagnarok #earthquake #지구에서년지성아_환영해 #WakandaForeverID #เด็ก18ฆ่าเด็ก13 #AFazenda14 #BabarAzam𓃵 #ThankYouMASHIHOandYEDA #MSDhoni",en,[],['https://gpay.app.goo.gl/8DrTdE'],[],0,0,0,"['google', 'indihome', 'pakvsnz', 'godofwarragnarok', 'earthquake', '지구에서년지성아_환영해', 'wakandaforeverid', 'เด็ก18ฆ่าเด็ก13', 'afazenda14', 'babarazam𓃵', 'thankyoumashihoandyeda', 'msdhoni']",[],https://twitter.com/i_m_msdian/status/1590287501411094528,FALSE,,0,,,,,,,,[],,,,,2,
1590286848919998464,1589555107011891201,2022-11-09 17:15:05 WIB,2022-11-09,17:15:05,+0700,1515695127972704257,astihoki_1000x,Asti Cahya,,@telkomkti MAJU TAK GENTAR  #InternetnyaIndonesia #IndiHome #AktivitasTanpaBatas  Yuk ikutan kuisnya @indahygpertama @SRini_16 @triy_aniy,in,"[{'screen_name': 'indahygpertama', 'name': 'indah p sari', 'id': '1224655622752178176'}, {'screen_name': 'srini_16', 'name': 'setiya rini', 'id': '2290896144'}, {'screen_name': 'triy_aniy', 'name': 'triyani', 'id': '1389098598118215680'}]",[],[],0,0,0,"['internetnyaindonesia', 'indihome', 'aktivitastanpabatas']",[],https://twitter.com/ASTiHOKi_1000X/status/1590286848919998464,FALSE,,0,,,,,,,,"[{'screen_name': 'telkomkti', 'name': 'Telkom Regional 7', 'id': '1214820808079499269'}]",,,,,1,
1590286365417439234,1590286365417439234,2022-11-09 17:13:10 WIB,2022-11-09,17:13:10,+0700,1073446669008683008,i_m_msdian,Hrushikesh Gutte,,"Visit and Like my Building, help me build the tallest building    https://t.co/I5uZhAGFNf  #Google #IndiHome #PakvsNz #GodofWarRagnarok #earthquake #지구에서년지성아_환영해 #WakandaForeverID #เด็ก18ฆ่าเด็ก13 #AFazenda14 #BabarAzam𓃵 #ThankYouMASHIHOandYEDAM #TeamIndia #MSDhoni",en,[],['https://gpay.app.goo.gl/8DrTdE'],[],0,0,0,"['google', 'indihome', 'pakvsnz', 'godofwarragnarok', 'earthquake', '지구에서년지성아_환영해', 'wakandaforeverid', 'เด็ก18ฆ่าเด็ก13', 'afazenda14', 'babarazam𓃵', 'thankyoumashihoandyedam', 'teamindia', 'msdhoni']",[],https://twitter.com/i_m_msdian/status/1590286365417439234,FALSE,,0,,,,,,,,[],,,,,2,
1590284470116298753,1590284470116298753,2022-11-09 17:05:38 WIB,2022-11-09,17:05:38,+0700,1428581546080890881,bakwankentangg,aera - 😈 (off),,indihome jancok lah anjir kesel banget buat meeting malah kepental terus fak,in,[],[],[],0,0,0,[],[],https://twitter.com/bakwankentangg/status/1590284470116298753,FALSE,,0,,,,,,,,[],,,,,0,
1590284389530800128,1590244549833928704,2022-11-09 17:05:19 WIB,2022-11-09,17:05:19,+0700,784902270,indra__vr,Es Degan Ijo,,@RuangLucuuu Indihome 1 bulan,tl,[],[],[],0,0,0,[],[],https://twitter.com/Indra__vr/status/1590284389530800128,FALSE,,0,,,,,,,,"[{'screen_name': 'RuangLucuuu', 'name': 'Ruang Lucuuu \uea00', 'id': '1206532894358822913'}]",,,,,0,
1590284141849116673,1590284141849116673,2022-11-09 17:04:20 WIB,2022-11-09,17:04:20,+0700,1397926878741024777,irvansu39965174,Irvan Susanto,,"Kemarin tiba-tiba disamperin temen-temen ke rumah, katanya mau ngajak mabar mobile legend. Wah untung aku baru pasang IndiHome, jadi koneksi waktu mabarnya lancar sentosa wkwkwk.  #AktivitasTanpaBatas  #IndiHome #WarriorChallengeTr3  https://t.co/O0BBPBrIE8",in,[],[],[],0,0,0,"['aktivitastanpabatas', 'indihome', 'warriorchallengetr3']",[],https://twitter.com/IrvanSu39965174/status/1590284141849116673,FALSE,,1,https://pbs.twimg.com/ext_tw_video_thumb/1590284096995196928/pu/img/6KULnSwozhZWdyc_.jpg,,,,,,,[],,,,,1,
1590284094629621762,1589958038731259905,2022-11-09 17:04:08 WIB,2022-11-09,17:04:08,+0700,453030942,hqakb_,Haqqi Akbar,,@zakaria_nv @IndiHome Putus kabel e,tl,[],[],[],0,0,0,[],[],https://twitter.com/hqakb_/status/1590284094629621762,FALSE,,0,,,,,,,,"[{'screen_name': 'zakaria_nv', 'name': 'Apealone', 'id': '3179119784'}, {'screen_name': 'IndiHome', 'name': 'IndiHome', 'id': '1075673058931806208'}]",,,,,0,
1590283552813649920,1590283552813649920,2022-11-09 17:01:59 WIB,2022-11-09,17:01:59,+0700,1558648630591950849,rrnjaniesy,rrinjani freetag☘️,,Pengin banget pasang WiFi Indihome,in,[],[],[],1,0,0,[],[],https://twitter.com/rrnjaniesy/status/1590283552813649920,FALSE,,0,,,,,,,,[],,,,,1,
1590283296000598017,1590283296000598017,2022-11-09 17:00:58 WIB,2022-11-09,17:00:58,+0700,269066017,noviarahmayanti,Rahmayanti,,@ask_AXIS TOLONG dong yak bikin sistem cs lewat DM jangan kek gitu. Ngantri berjam2 pas lagi ga megang hape trus ditinggal ke putus lagi. Pake cara cs Indihome coba ga keiket waktu dan bisa ngebaca chat dari atas. Ribet banget sumpah.,in,[],[],[],0,0,0,[],[],https://twitter.com/noviarahmayanti/status/1590283296000598017,FALSE,,0,,,,,,,,[],,,,,0,
1590283265499598852,1590283265499598852,2022-11-09 17:00:51 WIB,2022-11-09,17:00:51,+0700,87242855,holilullohahmad,| leeloel roenc |,,"@IndiHome selamat sore, siang ini internet tidak aktif, modem mati, tidak ada lampu indikator yang menyala, sudah dicoba tetap mati. Terimakasih.  https://t.co/BSFEFvyvFU",in,[],[],['https://pbs.twimg.com/media/FhHSMRUaEAAKlcY.jpg'],1,0,0,[],[],https://twitter.com/holilullohahmad/status/1590283265499598852,FALSE,,1,https://pbs.twimg.com/media/FhHSMRUaEAAKlcY.jpg,,,,,,,[],,,,,0,
1590283110264221697,1590279761397370881,2022-11-09 17:00:14 WIB,2022-11-09,17:00:14,+0700,3149324922,nicknameajaa,mii♡,,"@undipmenfess mending hubungin operatornya  indihome ku pernah gt, dan pas ditelfon, beberapa jam kemudian teknisi nya dateng ngecek",in,[],[],[],0,0,0,[],[],https://twitter.com/nicknameajaa/status/1590283110264221697,FALSE,,0,,,,,,,,"[{'screen_name': 'undipmenfess', 'name': 'BACA RULES', 'id': '1177052356925513728'}]",,,,,1,
1590282672555065345,1590282672555065345,2022-11-09 16:58:29 WIB,2022-11-09,16:58:29,+0700,2413841330,sukmaarief14,Arief Sukma,,Santai pulang kerja sambil nonton channel youtube sepulang sekolah dengan akses internet Indihome. #IndiHome #InternetnyaIndonesia #AktivitasTanpaBatas #PahlawanDariKita  https://t.co/iK55b5VfS6,in,[],[],[],0,0,1,"['indihome', 'internetnyaindonesia', 'aktivitastanpabatas', 'pahlawandarikita']",[],https://twitter.com/sukmaarief14/status/1590282672555065345,FALSE,,1,https://pbs.twimg.com/ext_tw_video_thumb/1590282618167496709/pu/img/5vgVTUjt2ceTcD6e.jpg,,,,,,,[],,,,,1,
1590282308019695617,1590282308019695617,2022-11-09 16:57:02 WIB,2022-11-09,16:57:02,+0700,2273959470,mvjoorr,Winter❄️,,"Bapak ku mau masang indihome, mampusss gue bakal semakin malasss dan semakin betahh di atas kasurrrr",in,[],[],[],0,0,0,[],[],https://twitter.com/Mvjoorr/status/1590282308019695617,FALSE,,0,,,,,,,,[],,,,,1,
1590282029211738114,1590113743903809537,2022-11-09 16:55:56 WIB,2022-11-09,16:55:56,+0700,1374176984494792705,takasiuya,Taka_siuya,,@MemeSejutaUmat Provider mu masi indihome?,in,[],[],[],0,0,0,[],[],https://twitter.com/Takasiuya/status/1590282029211738114,FALSE,,0,,,,,,,,"[{'screen_name': 'MemeSejutaUmat', 'name': 'Meme Sejuta Umat', 'id': '1292136839961141248'}]",,,,,2,
1590281635974742016,1590281635974742016,2022-11-09 16:54:22 WIB,2022-11-09,16:54:22,+0700,1402868758234877955,novirezkiiiana,Novi Rezkiana,,"Kemarin nonton Hylo Open 2022 dan ternyata Indonesia dapet 2 gelar juara umum dong! Rasa bangga dan harunya sampai ke rumah dong, karena nontonnya langsung via IndiHome TV. #AktivitasTanpaBatas #InternetnyaIndonesia  https://t.co/To1aKLNUr4",in,[],[],['https://pbs.twimg.com/tweet_video_thumb/FhHQtqFaUAA1jQ0.jpg'],0,0,0,"['aktivitastanpabatas', 'internetnyaindonesia']",[],https://twitter.com/novirezkiiiana/status/1590281635974742016,FALSE,,1,https://pbs.twimg.com/tweet_video_thumb/FhHQtqFaUAA1jQ0.jpg,,,,,,,[],,,,,2,
1590281528554422272,1590281528554422272,2022-11-09 16:53:57 WIB,2022-11-09,16:53:57,+0700,1402868758234877955,novirezkiiiana,Novi Rezkiana,,"Dari dulu udah suka banget sama tayangan yang ada di RCTI, MNC TV dan GTV. Untung sekarang di IndiHome TV ada Vision+, jadi bisa puas nonton tayangan-tayangan favoritku deh. #AktivitasTanpaBatas #InternetnyaIndonesia  https://t.co/r3cissFjFj",in,[],[],['https://pbs.twimg.com/tweet_video_thumb/FhHQndMaEAIbaW3.jpg'],0,0,0,"['aktivitastanpabatas', 'internetnyaindonesia']",[],https://twitter.com/novirezkiiiana/status/1590281528554422272,FALSE,,1,https://pbs.twimg.com/tweet_video_thumb/FhHQndMaEAIbaW3.jpg,,,,,,,[],,,,,2,
1590281227315326977,1590281227315326977,2022-11-09 16:52:45 WIB,2022-11-09,16:52:45,+0700,1402868758234877955,novirezkiiiana,Novi Rezkiana,,"IndiHome Borneo selalu punya cara untuk bikin #AktivitasTanpaBatas jadi seru bersama #InternetnyaIndonesia. Pas ketemu info event Voice Over ini, jadi tertarik buat ikutan deh. Apalagi hadiahnya lumayan. Yuk gaskan ikutan juga!  https://t.co/bRbKoYVeC9",in,[],[],['https://pbs.twimg.com/tweet_video_thumb/FhHQVl_aAAETWpf.jpg'],0,0,0,"['aktivitastanpabatas', 'internetnyaindonesia']",[],https://twitter.com/novirezkiiiana/status/1590281227315326977,FALSE,,1,https://pbs.twimg.com/tweet_video_thumb/FhHQVl_aAAETWpf.jpg,,,,,,,[],,,,,2,
1590281120108908544,1590281120108908544,2022-11-09 16:52:19 WIB,2022-11-09,16:52:19,+0700,1333638867279175680,borathvae,𓆩♡𓆪,,"indihome pliss lah, napasi gangguan mulu",in,[],[],[],1,0,0,[],[],https://twitter.com/borathvae/status/1590281120108908544,FALSE,,0,,,,,,,,[],,,,,0,
1590281045836197888,1590281045836197888,2022-11-09 16:52:01 WIB,2022-11-09,16:52:01,+0700,1402868758234877955,novirezkiiiana,Novi Rezkiana,,"Mantep! Yang bikin mood naik di awal bulan gini tuh gaji udah cair! Kirim uang ke ortu udah, jajanin adek udah, sekarang giliran bayar tagihan termasuk tagihan IndiHome. Biar jaringan internet bisa terus lancar~ #AktivitasTanpaBatas #InternetnyaIndonesia  https://t.co/m0lbWBvuKR",in,[],[],['https://pbs.twimg.com/tweet_video_thumb/FhHQLXXagAEpTB2.jpg'],0,0,0,"['aktivitastanpabatas', 'internetnyaindonesia']",[],https://twitter.com/novirezkiiiana/status/1590281045836197888,FALSE,,1,https://pbs.twimg.com/tweet_video_thumb/FhHQLXXagAEpTB2.jpg,,,,,,,[],,,,,2,
1590281003675049984,1590281003675049984,2022-11-09 16:51:51 WIB,2022-11-09,16:51:51,+0700,1134002624380805120,mengaiah,⍟ Keyjo,,naha ieu indihome anjing,in,[],[],[],1,0,0,[],[],https://twitter.com/mengaIah/status/1590281003675049984,FALSE,,0,,,,,,,,[],,,,,0,
1590280715752460288,1590278875791396864,2022-11-09 16:50:43 WIB,2022-11-09,16:50:43,+0700,765035200896118789,indihomecare,IndiHomeCare,,"@smthngtowear Hai, Kak. Ada yang bisa Tosca bantu mengenai produk atau layanan IndiHome? Yuk informasikan laporannya secara detail melalui DM di akun Twitter @IndiHomeCare atau klik Link :  https://t.co/yuUDRsBgiA guna dibantu lebih lanjut ya. Terima kasih. -Tosca",in,"[{'screen_name': 'indihomecare', 'name': 'indihomecare', 'id': '765035200896118789'}]",['http://myih.ch/dm'],[],1,0,0,[],[],https://twitter.com/IndiHomeCare/status/1590280715752460288,FALSE,,0,,,,,,,,"[{'screen_name': 'smthngtowear', 'name': 'O', 'id': '1257002011192463361'}]",,,,,2,
1590280383874359296,1590277361077211142,2022-11-09 16:49:24 WIB,2022-11-09,16:49:24,+0700,194894757,frz_nnda,OhMyJ30NGG,,"Giliran beli via app IM3 langsung pembayarannya gagal mulu, ini ga Indihome ga IM3 nyari gara2 semua hari ini su",in,[],[],[],1,0,0,[],[],https://twitter.com/frz_nnda/status/1590280383874359296,FALSE,,0,,,,,,,,[],,,,,0,
1590280282326044672,1590280282326044672,2022-11-09 16:48:59 WIB,2022-11-09,16:48:59,+0700,4391649929,dreyyceline,celline🧚🏻‍♀️,,indihome sama tsel lagi colab apa gimana dah ASU KABEH,in,[],[],[],5,0,4,[],[],https://twitter.com/dreyyceline/status/1590280282326044672,FALSE,,0,,,,,,,,[],,,,,0,
